,namespace,user_id,id
95,vestibularcidadao,Schimmelpfeng,30783
96,lgp,Sebastiao,30798
97,equipea,taiwolucas,234453
98,carlosvasconcelos,Socorro,30936
99,dorothea,Soraju,30954
100,elev,SthefaniCordeiro,31027
101,sesicrixas,SthefaniCordeiro,31028
102,neppraiadacosta,TAINA,31125
103,escolajesusbompastor,TAMARA,31137
104,minhalista,maracordeiro,217142
105,qescola,TMoreira,31176
106,lkioio,Tainha,31321
107,vestibularcidadao,Takashi,31335
108,escolacastanheiras,TatiFecchio,31430
109,colegiounidadejardim,Terlizzi,31506
110,colegioelshadai,claudiaelshadai,260742
111,oswald,Thiene,31764
112,escoladrgadelha,VALDENORA,31862
113,colprogressao,VANESSADIAS,31873
114,colegiointegral,pcarvalho,235740
115,caataua,VIRGIANA,31898
116,migueldecervantes,VIVIANOLIVEIRA,31902
117,ftd,benegas,225667
118,csaci,Vagner2015,31912
119,josepinheiro,eduprof.floriza.de,563027
120,provaspoliedro,hana.nusbaum,569290
121,colegiosete,Kessia,380868
122,oswald,Youssef,32405
123,rcaidiomas,abatebenza,35604
124,abaweb,abawebanderson,35605
125,gegsjcampos,adrianalourencogeg,35866
126,santaterezinha,adrianomontessori,35919
127,escolamaster,sas782385,490918
128,educacional,tdrabik,176921
129,vcmaker,diegovisao,248861
130,provaspoliedro,leonardo.martins15,569291
131,cursoforca,alunoforca3,37900
132,vcmaker,anaathus,248862
133,darwin,profandrenaitzel,200822
134,darwin,profleonammateus,200838
135,darwin,profcristianedias,200827
136,darwin,profdreykohemerly,200829
137,darwin,profjaminedillem,200833
138,darwin,profjordanovicose,200834
139,magma,anacmagma,226588
140,darwin,profjunianovergna,200837
141,darwin,profcristianopontes,200826
142,eccos,MarisaAmacio,203931
143,darwin,profjuliomorguetti,200836
144,darwin,profannabellsantos,200852
145,darwin,profregianymattos,200843
146,darwin,profrhaonycruz,200844
147,provaspoliedro,thiago.malaguetta,569292
148,escreva,newton,227236
149,darwin,profwanisepittella,200849
150,colegiodasamericas,glaucy.karol,306582
151,colegioguilhermedealmeida,marciocorrea,181253
152,metodocerto,edumetodocerto,262788
153,minhalista,juliomn90,209400
154,minhalista,GestaoSTM,209532
155,minhalista,celino63,209410
156,minhalista,marciolacerda40,209412
157,minhalista,marcosmendes,209444
158,minhalista,mariaaalm38,209651
159,minhalista,marieldesmai98,209592
160,minhalista,marisamf8,209399
161,minhalista,MSC,209439
162,minhalista,massilongs12,209423
163,minhalista,myrtab28,209427
164,minhalista,nilzetedds0,209527
165,minhalista,ocimar,209448
166,minhalista,prhsilva,209928
167,minhalista,ricardoevl28,209398
168,minhalista,robsonafonso,209654
169,minhalista,brunorogomes,209634
170,minhalista,rubialea,209430
171,minhalista,saram80,209432
172,minhalista,tassiarp52,209772
173,minhalista,Aang,209420
174,minhalista,valtersb57,209637
175,minhalista,wesleyl26,209888
176,escolaparticularmaxime,pedrolucci1,166181
177,litteratus,jonasbarletta,527879
178,provaspoliedro,rodrigo.nardi,569293
179,josepinheiro,eduprof.francisca.da,563028
180,institutocaminhar,anafs21,243311
181,anchieta,spetronieri,200857
182,alpha,lucianafava,105461
183,ceprimeiromundo,pmundo.ariany.pereira,469664
184,cermac,luanaaa7,227827
185,ensinando,maysasantos,240074
186,colegiocastelo,castelosul,267132
187,provaspoliedro,lucas.torigoe,569294
188,josepinheiro,eduprof.francisco.de,563029
189,colegiointegral,isaiza,240075
190,ceprimeiromundo,pmundo.armstrong.fernandes,469665
191,escoladavila,alunovila,39429
192,ceespacolivre,prof.cida,286868
193,souhabilis,lucasrrangell,603765
194,crescercampinas,profmarcospaulo,179395
195,crescercampinas,profpriscilatae,179397
196,crescercampinas,profgraziellezappa,179398
197,ensinando,gabrielaantunes,261550
198,ceespacolivre,prof.telma,286837
199,crescercampinas,profmauriciomeyer,179401
200,crescercampinas,profthiagodini,179402
201,crescercampinas,profviniciusfalleiros,179403
202,casdvest,rafael.bueno,377681
203,maplebearslz,aurilenediniz,500003
204,viladainfanciafortaleza,master.beatriz.miranda,586899
205,colegiouniverso,julio.silva2,508137
206,ceprimeiromundo,pmundo.bianca.reis,469666
207,colegiointegralsolar,is0303,188927
208,maplebearslz,rafaellem,500004
209,colegiointegralsolar,lourival,143045
210,qescola,vivianealves,176491
211,ceprimeiromundo,pmundo.carla.fuentes,469667
212,colegiodasamericas,thais.hercules,280083
213,amadeus,karla.dias,520861
214,alpha,alpha153,37318
215,objetivoamericana,oathiagogalassi,252577
216,ceprimeiromundo,pmundo.carlos.lima,469668
217,educacional,erikar,178373
218,josepinheiro,eduprof.gabriela.maria,563031
219,ceprimeiromundo,pmundo.cristiane.aburgele,469669
220,educacional,lucianep,178086
221,eccos,DTO,179412
222,alpha,deboraaraujo,329450
223,qescola,luziaprof,176676
224,eletron,kareneletron,153474
225,darwin,profdiandrapittela,200828
226,colegiodasamericas,antoniolessa,44886
227,colegioflamingo,niltoncm79,284108
228,ceprimeiromundo,pmundo.debora.meira,469670
229,josepinheiro,eduprof.joao.alexandre,563032
230,colegiointegralsolar,luciobrandao,186630
231,colegiohelioalonso,adaiana,204581
232,qescola,profssoreduqo,277373
233,educacional,mapesantos,178087
234,experimentacaogratuita,ricardocolegiofuturo,198939
235,educacional,danielibi,176502
236,cursoequacao,nando81,230829
237,vcmaker,professorconc01,185580
238,ceprimeiromundo,pmundo.diogo.varejao,469671
239,vcmaker,professormistral01,185582
240,vcmaker,professorestr01,185484
241,vcmaker,professorint01,185583
242,provaspoliedro,juliana.camargo,538814
243,ceprimeiromundo,pmundo.erica.borges,469673
244,vcmaker,professorcom01,185486
245,overabelcabral,KLEYTON.DE.ABEL,333565
246,josepinheiro,eduprof.joao.lucas,563033
247,sistemaprima,NayNay,145736
248,eletron,fernandoeletron,153476
249,lab,helenaprc91,154441
250,spdacruz,juvenalfilho,100797
251,spdacruz,marioferreira,181151
252,spdacruz,viniciusfaria,179528
253,boaviagem,rodrigoveloso84,179669
254,ensinando,lumavidal,250478
255,jlinstvve,ALEXANO,16008
256,igd,ALINE,16014
257,colegiodomboscomanaus,peslawomir,225668
258,cursoacre,professorivan2,193674
259,vestibularcidadao,APaulo,16156
260,provaspoliedro,marina.pupo,538815
261,colprogressao,Adrianamigotto,16265
262,educandariodosaber,manueducandario,228027
263,alpha,alpha145,37309
264,matematica,Aldenescosta03,16564
265,autores,Aldenescosta03,16565
266,certus,Aldilene,16566
267,provaspoliedro,ana.tetzner,538816
268,selecao,Alexandreluizmolina,16644
269,iabcd,Alfredo1,16678
270,evolucao,AlineSousa,16734
271,ceprimeiromundo,pmundo.ezimar.bravin,469674
272,acessosantafelicidade,rosemeri.laskos,468469
273,oswald,Amadeu,16820
274,provaspoliedro,jose.abrantes,538817
275,purissimo,Ambo78,16935
276,vcmaker,professorhor01,185487
277,centroraiodesol,AnaBoni,16978
278,informacao,AnaCarol,16986
279,setrem,AnaMachachado,17025
280,alua,AnaPortas,17041
281,apogeupousoalegre,gutoca4,368160
282,sesisumare,Anagimenes,17072
283,tabernaculo,AndreMonteiro90494,17161
284,emece,Andrea1969,17183
285,evolucao,AndreaMonjardim,17186
286,humus,Andreah,17192
287,bertelsmann,Andreakm,17194
288,ctbmsa,AndressaDomanski,17226
289,colegioeducallis,thalyta.moreira,391125
290,cicrel,Annapaulavasconcelos,17344
291,fisica,AntonioDomingues,17387
292,sesisumare,Ariovaldo,17443
293,medcel,Atilio,17505
294,vilaolimpia,Atoppel,17509
295,colegiopadremororo,Aurecilha,17523
296,superacao,Aurenivea,17524
297,jlinstvve,Benilda,17757
298,escolageorgina,Bessa,17774
299,egocg,Betosouza,17781
300,vestibularcidadao,Brejus,17938
301,inspire,BrunoCosta,18238
302,tesadsajda,Buendia,18262
303,colprogressao,CAMILAMONTEIRO,18488
304,eduqualis,claudiojorge,158180
305,eduqualis,eduardobarreto,158181
306,eduqualis,gabrielafonseca,158183
307,eduqualis,talitarodriguesdeoliveira,158184
308,colegiodasamericas,felipesilva,83823
309,institutocaminhar,cristianecelly,228272
310,lab,michelerfs77,155443
311,cmirj,CMIRJ,19136
312,colprogressao,CRSilva,19227
313,colegiodasamericas,ricardosidney,124012
314,boaviagem,renatobruno06,179671
315,institutocaminhar,flaviopapera,181114
316,colegiocriativo,ccriativo,267143
317,cursoacre,professoraruan,193676
318,colegiointegralsolar,is25021989,188941
319,colegiosiglan,csiglan,267144
320,colegiocognos,primaitan,180661
321,dombosco,joelzacp76,257437
322,raizeducacao,laisa.rezende.6,369752
323,crescercampinas,profmilenabetoncelli,280134
324,ceprimeiromundo,pmundo.fabio.silva,469675
325,institutocaminhar,lucienemr33,180013
326,educacional,felipesad,179423
327,cep,profgustavoportilho,203879
328,edhumbertodecampos,alcioneelias,141389
329,edhumbertodecampos,alinegabriela,141390
330,edhumbertodecampos,anapaulaalves,141391
331,edhumbertodecampos,cristianerodrigues,141392
332,edhumbertodecampos,edsoncesar,141393
333,edhumbertodecampos,elainecristinarodrigues,141394
334,edhumbertodecampos,elianeambrosio,141395
335,edhumbertodecampos,flaviaabadia,141396
336,edhumbertodecampos,ivoneterodrigues,141397
337,edhumbertodecampos,nubiamaria,141399
338,edhumbertodecampos,rejanekelly,141400
339,edhumbertodecampos,rosenylobo,141401
340,edhumbertodecampos,tassyladossantos,141402
341,edhumbertodecampos,telmaalves,141403
342,cnecnovamutum,Clara,19772
343,integra,anacristina.lima,380902
344,vcmaker,guilhermeevangelista,205253
345,qescola,franciscoprof,300975
346,lasalle,DANISAN,19959
347,amadeus,DIEGO,20027
348,vilasezamo,DIOGO25,20038
349,integra,gabriela.guarabyra,348899
350,vilaolimpia,DanielaMoussa,20173
351,amadeus,meirebarros,198940
352,colprogressao,Deniserodrigues,20485
353,gacc,Diane,20540
354,selecao,Diiegofelipe,20581
355,ceprimeiromundo,pmundo.fernanda.madureira,469677
356,reginacoelirs,Domeneghini,20634
357,integra,leticia.borges,380905
358,prismapatrocinio,prismadeilemacedo,507070
359,oswald,Dulce,20738
360,cs,EDLEACS,20776
361,eccos,victorabr,179435
362,ceprimeiromundo,pmundo.gilmara.santos,469678
363,vcmaker,simoneliceusc,253351
364,maplebearslz,vivianecs90,500006
365,integra,leticia.martins,380906
366,dombosco,marcioos88,253500
367,qescola,cbenetelli,198232
368,mackenziebrasilia,Ednamacedo,21007
369,radial,Ednilson,21009
370,colegiounidadejardim,Edson,21011
371,amadeus,lenilza.santos,327063
372,cep,profdagillasousa,203880
373,spdacruz,EducadoraGiselle,21074
374,bertelsmann,Elaine,21088
375,colegiodasamericas,lucasvivot,179438
376,joseflorencio,Elionay,21147
377,sesisumare,ElisMiguel,21150
378,ceprimeiromundo,pmundo.helen.guimaraes,469680
379,oswald,Eric,21292
380,sscc,Ericka,21306
381,vcmaker,mixquirinopolis02,205254
382,escolafrozi,FABRICIOVIANA,21453
383,anchieta,pompermayer,117589
384,testelemann,FLemann,21528
385,qescola,victor.professor,280088
386,pentagono,amandabavuso,224606
387,informacao,FU,21548
388,medcel,FatimaMedcel,21634
389,csdb,Fatimasiiqueira,21636
390,cdb,Fatimasiiqueira,21638
391,cristaodapenha,cristaodapenha,210913
392,colegiounidadejardim,Felipecaetano,21792
393,ceprimeiromundo,pmundo.heliana.godinho,469681
394,pentagono,caroline.silva,250717
395,filipegoncalves,Filipegoncalves,21946
396,pvv,Filomena,21952
397,gacc,Florez,22001
398,pentagono,hamiltonaurelio,224612
399,gacc,Furuzawa,22078
400,reginacoelirs,GABIMATI,22085
401,gegsjcampos,GEGSJC7,22114
402,gegsjcampos,GEGSJC8,22115
403,gegsjcampos,GEGSJC9,22116
404,escolaalpha,25023791807,227663
405,sagrado,GIBA1175,22128
406,prismapatrocinio,prismaelza,507072
407,cnsr,GUSTAVOCNSR,22167
408,escolaalpha,32960373812,227664
409,dionysia,marcos123,260817
410,ceprimeiromundo,pmundo.isabela.borges,469682
411,cicrel,Gardemmat2014,22469
412,ceprimeiromundo,pmundo.janine.santos,469683
413,ceprimeiromundo,pmundo.joelma.borges,469684
414,vcmaker,vilsonfilho,260814
415,cefquinzetaguatinga,GilbertoAlves,22577
416,csaci,Gisselle2015,22670
417,escolaalpha,12263292764,227665
418,cemi,GustavoAntonio,22869
419,gustavo,Gustavoemef,22886
420,chegadeficartestando,Gustavoemef,22887
421,anglocamaragibe,HELIA,22939
422,prodteste,diogoxmen,141413
423,joaopedrodealmeida,ELIENEMARCIA,149772
424,escoladomingossavio,profjoseeduardo,253628
425,ceprimeiromundo,pmundo.karolaine.silva,469686
426,joaopedrodealmeida,Leyde,149796
427,educacional,carolinad,178088
428,escolasplugadas,professorlemann,118731
429,sjoseegito,profcarolina,236172
430,sjoseegito,profthiagomarcal,236173
431,escolaalpha,34456514850,227666
432,ccdivitoriaregia,Iedadedeus,23411
433,coracao,IldineiGeo,23441
434,iecm,Irani,23488
435,escolaalpha,03863075803,227667
436,pentagono,mariana.castro,250719
437,colegiootacilio,Isabel,23522
438,escolaalpha,35635135897,227669
439,dorothea,IvanTerra,23636
440,vcmaker,mixquirinopolis03,205255
441,boaviagem,JANEALOPES2016,23684
442,colegiofantastico,JEAMERSON,23700
443,jlinstvve,JMARIA,23741
444,animalnaopercebe,JPBuendia,23764
445,juarezwanderley,JRIBEIRO,23774
446,oswald,Jaco,23820
447,escolaimpacto,Jalysoares,23860
448,qescola,manuela.suporte,377177
449,wererockingitbabe,Jascintho,23949
450,elev,Jazznunes,23958
451,ecportoseguro,Joice,24245
452,informacao,JonatasZV,24265
453,reges,Jonny,24275
454,emiliaferreiro,JosiOliveira10,24313
455,pentagono,isaquebraga,243314
456,cursobase,isabella.olmos,306853
457,cursoisfera,rodrigo.sociologia,436231
458,vestibularcidadao,JulianoElias,24500
459,autores,Jumedeiros,24528
460,nepesitaparica,JuniorSilva,24551
461,escolaimpacto,KIFABI,24603
462,cefnorte,Kaise,24682
463,gacc,Kalexandraglgacc,24689
464,iabcd,KarenKS,24718
465,inspire,KayllaLiteratura,24821
466,colegiouniversitario,Kilroy,24894
467,patronatoitapaje,LIDUINA,24990
468,escoladalivia,LPVTVVEPROF,25011
469,eccos,anetekbf44,327073
470,cbpdigital,amandacf10,539962
471,spdacruz,veneziani,287398
472,campossalles,Laurinda,25295
473,selecao,Leandrocost92,25346
474,escolaimpacto,LeidianeRodrigues,25380
475,vilaolimpia,LeoVila,25421
476,ceprimeiromundo,pmundo.karoline.larciprete,469687
477,vcmaker,profvcmakerqm,197704
478,ceprimeiromundo,pmundo.katia.nogueira,469688
479,selecao,Liezow,25599
480,antaresseisbocas,Vanessa.hitzschky,380912
481,ceprimeiromundo,pmundo.katia.guedes,469689
482,ceprimeiromundo,pmundo.kleiser.mendonca,469690
483,excelente,Lionete,25651
484,estadualcoelho,Lohan27amo,25698
485,ceprimeiromundo,pmundo.kytia.nass,469691
486,odariconascimento,Lourdes,25756
487,colegiosussurana,csussurana,267154
488,colegioeag,andreza.souza,539963
489,ceprimeiromundo,pmundo.lais.romao,469692
490,colegioapoiomg,profdiegod,141458
491,medcel,Luciane16,25965
492,divinomestre,LucianoAlmeida,25971
493,ceprimeiromundo,pmundo.layla.picole,469693
494,juarezwanderley,Lyana,26125
495,ceads,M06S7M,26130
496,campossalles,MACEDO,26138
497,oswald,MARCELO,26192
498,vcmaker,lincesandrasales,197467
499,ceprimeiromundo,pmundo.liane.godinho,469695
500,informacao,MGalera,26263
501,implantacaoremota,MNoronha,26294
502,simulados,MYCHAEL,26314
503,casdinhosjc,casdi155,152718
504,vilaolimpia,Mali,26432
505,ceespacolivre,prof.carol,288498
506,ceprimeiromundo,pmundo.luana.barbosa,469697
507,ceprimeiromundo,pmundo.luana.matos,469736
508,populardeteresina,MaraRuth,26554
509,ceprimeiromundo,pmundo.luciana.oliveira,469698
510,ceprimeiromundo,pmundo.luciana.santos,469699
511,ceprimeiromundo,pmundo.luciana.alves,469700
512,crescercampinas,pedroneves,280136
513,simuladoita,gabriel.corretor,569339
514,cermac,MarceloRodrigues,26590
515,elev,MarciaTo,26608
516,oswald,MarcioAugusto,26616
517,prismapatrocinio,prismagessika,507073
518,crescercampinas,profdilersantos,280137
519,oswald,Marcus,26693
520,colegiounidadejardim,MariaAparecidaTesta,26749
521,darwin,lucascorrea,230248
522,odariconascimento,Mariah,26804
523,vcmaker,professorcid03,204592
524,juarezwanderley,Maristela,26924
525,bomjesus,jorgesouza,99504
526,escolaalpha,32997099846,227705
527,testegracie,MateusLNoronha,27020
528,bertelsmann,MateusLNoronha,27024
529,simuladoita,analeticia.corretor,569340
530,oficinadoestudante,lelefguimaraes,380956
531,cursoacre,profalessandra2,207540
532,gaga,MateusNoronha,27263
533,saladeaula,MateusNoronha,27376
534,cursobase,ProfessoraVeronica,196100
535,bertelsmann,MateusProfessor,27445
536,bertelsmann,MateusTeste,27446
537,bertelsmann,MateusTeste2,27448
538,vilaolimpia,Maurizio,27554
539,ceprimeiromundo,pmundo.marcio.almeida,469701
540,institutoeducacaosp,instedu,267156
541,emece,Mellarcher,27646
542,alpha,LaraRibeiro,569338
543,colegiouniversitario,Minero,27796
544,mls,Mirleimls,27823
545,cefquinzetaguatinga,Monici,27863
546,simuladoita,paulo.correto,569341
547,primeirachance,NEUMAAH,27962
548,geneduc,NILVA,27986
549,simuladoita,anaflavia.corretor,569342
550,colprogressao,NataliaCrosariol,28099
551,colprogressao,Nataliaarte,28114
552,colegiomodelo,juddymoron,179484
553,amadeus,alana.cunha,520862
554,minhalista,cassiacalil1,226121
555,olivierfurtado,Neide,28255
556,ateneulondrina,Nevton,28284
557,selecao,Nillysangi,28358
558,marcelochumer,Noronha,28403
559,ministrodafazenda,Novaes,28408
560,lkioio,Novaes,28416
561,tvve,Novaes,28418
562,colegiocrescer,ccrescer,267158
563,gremioescolarserrano,ODORICO,28439
564,anaoliveira,Oliveira,28459
565,simuladoita,felipe.corretor,569343
566,vcmaker,fernandonilsen,221067
567,colegiodosalvador,robertogois,180666
568,simuladoita,mahmud.corretor,569344
569,aba,Patricia70,28776
570,joaopedrodealmeida,Jorge2807,149775
571,prisma,manoeljose,296051
572,maplebearslz,eretusera35,500009
573,eag,renatolessa,166047
574,boaviagem,thiagopereira,185588
575,simuladoita,veronica.corretor,569345
576,prismapatrocinio,prismajuliorodrigues,507074
577,joaopedrodealmeida,proflaisalima,149778
578,ceprimeiromundo,pmundo.marcio.soares,469702
579,cristadecuritiba,ecrista,267159
580,amadeus,amadeus,40989
581,simuladoita,riedel.corretor,569346
582,ceprimeiromundo,pmundo.marcus.motta,469703
583,elev,amaliamarquesilva,41030
584,joseflorencio,RafaGalindo,29563
585,uniao,amanda10092009,41055
586,alpha,20160096,147736
587,simuladoita,milton.corretor,569347
588,progressaodc,cristina.castanheira,360707
589,prismapatrocinio,prismaleida,507075
590,prismapatrocinio,prismaerikalacerda,507076
591,isem,angelicamaite,141574
592,isem,anamorgado,141575
593,ceprimeiromundo,pmundo.mariana.vieira,469704
594,isem,dangois,141578
595,isem,rhodrigofarya,141588
596,isem,rsa202005,141589
597,saea,sas.professor,596690
598,ceprimeiromundo,pmundo.marizol.arispe,469705
599,alpha,miyuki,153970
600,lab,ninivempb,153638
601,objetivoamericana,oaraffaelvicente,240084
602,colegiorgf,colegiorgf,271838
603,pentagono,pedro.moita,229175
604,objetivoamericana,oarevaircamargo,250589
605,dombosco,nertangundefinedf81,255289
606,vcmaker,liceusantacruzlider01,186679
607,josepinheiro,eduprof.maria.frota,563036
608,faculdadeflamingo,osmarsaito10,186204
609,prismapatrocinio,prismapoliane,507077
610,stellamarisjuveve,geanine.stella,540286
611,joaopedrodealmeida,BenevidesTan,149236
612,lealecarvalho,colegioleal,267162
613,sistemaprima,Paulomarcio,153370
614,cefquinzetaguatinga,Suzamaria,31090
615,sistemaprima,marcelossousa,145839
616,colegioapoiomg,antoniomauricio,153641
617,objetivohortolandia,amanda.pereira,250741
618,lab,profac306,118333
619,lab,profac253,118280
620,lab,profac498,118526
621,objetivohortolandia,anderson.sabino,250742
622,colegioiguatemy,igprof41,590006
623,lab,TIANE,153642
624,minhalista,colegioseculo,227128
625,lab,profac287,118314
626,amadeus,rafael.rocha,327066
627,informacao,alineamm,197886
628,lab,profac351,118378
629,lab,profac440,118468
630,lab,profac339,118366
631,lab,profac318,118345
632,lab,profac229,118256
633,lab,profac441,118469
634,lab,profac336,118363
635,lab,profac325,118352
636,vcmaker,diredsoneller,197468
637,objetivohortolandia,angelica.jose,250743
638,educacional,tradutora,176693
639,eag,vaniaveres,166048
640,amadeus,estefanni.silva,327067
641,campeia,aline.oliveira,226512
642,bertelsmann,profgabrielqbm,176806
643,vcmaker,divinamagdanascimento,197469
644,vcmaker,diegoliceusc,253352
645,ceprimeiromundo,pmundo.marta.wyk,469706
646,vcmaker,professoruni01,185540
647,vcmaker,professoruni02,185541
648,lab,profac209,118236
649,lab,profac234,118261
650,lab,profac378,118406
651,lab,profac292,118319
652,lab,profac342,118369
653,lab,carlabdc48,153946
654,lab,profac272,118299
655,lab,profac205,118232
656,lab,profac421,118449
657,lab,profac319,118346
658,lab,profac428,118456
659,lab,profac362,118390
660,lab,profac495,118523
661,lab,profac273,118300
662,lab,profac103,118227
663,lab,profac293,118320
664,objetivohortolandia,carlos.zorzenon,250744
665,objetivohortolandia,cristina.luis,250745
666,mackenzietambore,professortambore76,199504
667,pequenosamuel,epsamuel,267164
668,estreladedavi,myrnamaximo,156235
669,vcmaker,professorvis01,185536
670,objetivohortolandia,daniela.carmo,250746
671,objetivohortolandia,fernando.rodarte,250747
672,colegiobrasilia,professorbrasilia13,187302
673,vcmaker,liderbertoni01,186680
674,lab,profac212,118239
675,lab,profac512,118540
676,lab,profac207,118234
677,lab,profac400,118428
678,lab,profac460,118488
679,lab,profac321,118348
680,lab,profac388,118416
681,lab,profac337,118364
682,lab,profac487,118515
683,lab,profac480,118508
684,lab,profac204,118231
685,lab,profac265,118292
686,lab,profac345,118372
687,estreladedavi,monicafanchim,156236
688,cappta,mabidoli,156279
689,lab,profac429,118457
690,lab,profac412,118440
691,lab,profac309,118336
692,lab,profac269,118296
693,lab,profac320,118347
694,lab,profac521,118549
695,lab,profac364,118392
696,lab,profac501,118529
697,lab,profac404,118432
698,lab,profac237,118264
699,lab,profac425,118453
700,juarezwanderley,Vera1968,32005
701,colprogressao,Vero123,32015
702,provaspoliedro,poliedro.alexandre.jesus,490698
703,colegiodasamericas,raphael.reishtatter,543444
704,www,viteboProfessor,185546
705,colegioodysseus,codysseus,267166
706,objetivohortolandia,julio.alvarez,250750
707,informacao,vitoriafernanda,196016
708,vcmaker,divinaclaudiosantana,197470
709,lab,profac517,118545
710,lab,profac242,118269
711,lab,profac394,118422
712,lab,profac518,118546
713,lab,profac450,118478
714,lab,profac381,118409
715,lab,profac288,118315
716,lab,profac313,118340
717,lab,profac373,118401
718,lab,profac297,118324
719,lab,profac258,118285
720,lab,profac491,118519
721,lab,profac215,118242
722,mackenzietambore,professortambore07,183224
723,mackenzietambore,professortambore56,183273
724,mackenzietambore,professortambore53,183270
725,mackenzietambore,professortambore31,183248
726,mackenzietambore,professortambore36,183253
727,mackenzietambore,professortambore59,183276
728,mackenzietambore,professortambore58,183275
729,mackenzietambore,professortambore42,183259
730,mackenzietambore,professortambore44,183261
731,mackenzietambore,professortambore47,183264
732,objetivoamericana,oabrunasantos,252578
733,objetivohortolandia,marcio.silva,250751
734,vcmaker,divinasilvanasellmann,197471
735,educacional,tiagog,173857
736,objetivohortolandia,maria.ventura,250752
737,colegiobrasilia,professorbrasilia08,187297
738,educamob,ericacrl,230491
739,ceprimeiromundo,pmundo.michelle.brasil,469707
740,viladainfanciafortaleza,master.edilene.pereira,586900
741,objetivohortolandia,mariana.pansonato,250753
742,objetivohortolandia,mirian.santos,250754
743,brasilcursinhos,isaura.ferrari,534817
744,sistemaprima,profprimagabriel,193306
745,lab,profac284,118311
746,anglojacarei,profbeto,141726
747,ceprimeiromundo,pmundo.michelli.santiago,469737
748,lab,andremuzy,153651
749,colegiodasamericas,amanda.hespanholetto,543443
750,integradaeducativa,carlosie,137410
751,objetivohortolandia,rodrigo.silva,250755
752,ceprimeiromundo,pmundo.mirella.silva,469708
753,fepcrato,fepcrato,271846
754,maplebearslz,enaille.araujo,500012
755,objetivohortolandia,wardley.silva,250757
756,objetivohortolandia,mari.santiago,250758
757,objetivohortolandia,diogo.bueno,250759
758,ceprimeiromundo,pmundo.naara.relo,469709
759,ceprimeiromundo,pmundo.natalia.franco,469710
760,ceprimeiromundo,pmundo.nayara.pereira,469711
761,ceprimeiromundo,pmundo.patricia.oliveira,469712
762,ceprimeiromundo,pmundo.paulo.araujo,469713
763,ceprimeiromundo,pmundo.priscila.dias,469714
764,vcmaker,reginaldoliceusc,253353
765,ceprimeiromundo,pmundo.raquel.co,469715
766,ceprimeiromundo,pmundo.renata.pramio,469717
767,ceprimeiromundo,pmundo.ricardo.lombardi,469738
768,ceprimeiromundo,pmundo.ricardo.toledo,469718
769,ceprimeiromundo,pmundo.rogerio.almeida,469719
770,ceprimeiromundo,pmundo.rubens.lisboa,469720
771,ceprimeiromundo,pmundo.rubiani.santos,469721
772,ceprimeiromundo,pmundo.sandra.berto,469722
773,ceprimeiromundo,pmundo.sandra.vojnovic,469723
774,ceprimeiromundo,pmundo.sara.avila,469724
775,ceprimeiromundo,pmundo.sarah.bringuenti,469725
776,ceprimeiromundo,pmundo.sheila.santos,469726
777,ceprimeiromundo,pmundo.tatiana.machado,469727
778,ceprimeiromundo,pmundo.thalia.souza,469739
779,ceprimeiromundo,pmundo.tiago.alvernaz,469728
780,ceprimeiromundo,pmundo.vandeyr.francisco,469729
781,ceprimeiromundo,pmundo.veranice.holz,469730
782,ceprimeiromundo,pmundo.wagner.goes,469731
783,spdacruz,yuribarros,263384
784,objetivoamericana,isaobjetivo,268389
785,lasallesp,aline.cristina1,257033
786,brasilcursinhos,lebat,534819
787,aescobjetivo,caio.barandas,588879
788,fisicainloco,grazielasantino,205957
789,litteratus,kassiomoreira,527881
790,sistemaprima,marcospssgeo,145779
791,sistemaprima,pedrohbello,154463
792,eccos,Lucianafoloni,165555
793,magistral,amandalais,41170
794,formacao,amandasilvasantos,41246
795,brasilcursinhos,guibeck2.0,534821
796,alua,amartins,41315
797,psantagema,amarsilverio,41311
798,integra,Rodrigo.chaves,287411
799,colegioapoiomg,rodrigopinheiro,154254
800,ipetucurui,tucuri,267168
801,amadeus,edna.alves,355177
802,redeisaacnewton,celsoricardo,205000
803,sas,sasstenyolago,260877
804,colegiouirapuru,prof.renata.lima,381730
805,objetivoamericana,oaguilhermegama,245189
806,provaspoliedro,poliedro.denise.moura,490735
807,cnslpb,evertonlima,221431
808,colegioapoio,lilianebarroso,153286
809,colegiodasamericas,debersonferreira,179664
810,colegioapoiomg,dibalves,153751
811,eag,lualver,166050
812,colegioapoiomg,lilianerbarroso,153288
813,lab,evelynecarlota,153858
814,litteratus,margitefumachi,527882
815,odariconascimento,acdnunes,35671
816,jeucnovageracao,acosta121,35685
817,bomjesus,adalberto,35730
818,colegiootacilio,adalcisouza,35733
819,principedapaz,adeilmab,35760
820,campossalles,adeliamotooka,35765
821,anglocassianoricardo,adilson,35792
822,smerousseau,adilsonsouza,35802
823,dantealighieri,admatta,35813
824,oswald,adriana,35832
825,ceprojetar,adrianaalves,35840
826,gegsjcampos,adrianaciminogeg,35850
827,campossalles,adrianaclaudia,35851
828,campossalles,adrianahaidar,35860
829,sesicruzeiro,adrianasesi,35869
830,iabcd,adrigabanini,35982
831,colconcordia,afmartinsrosa,36077
832,cfsantoantonio,agsoares,36181
833,educandario,alanac,36452
834,campossalles,alanacastro,36456
835,eccos,alanaturetta,36475
836,selecao,alansouzas9,36501
837,anglocassianoricardo,albertorabelo,36534
